height,weight,label
151, 90, fat
172, 64, normal
175, 50, thin
191, 54, thin
164, 63, overweight
200, 42, thin
152, 87, fat
185, 66, normal
182, 55, thin
165, 89, fat
151, 101, fat
159, 94, fat
163, 89, fat
187, 44, thin
165, 66, overweight
165, 100, fat
165, 118, fat
194, 102, fat
169, 66, overweight
199, 104, fat
161, 96, fat
160, 109, fat
183, 81, overweight
193, 105, fat
185, 79, overweight
153, 57, overweight
196, 50, thin
182, 75, normal
170, 86, fat
178, 108, fat
191, 99, fat
179, 103, fat
176, 106, fat
172, 48, thin
180, 58, thin
150, 45, normal
169, 66, overweight
151, 111, fat
179, 47, thin
189, 60, thin
192, 72, normal
165, 46, thin
185, 75, normal
172, 86, fat
189, 84, overweight
164, 89, fat
195, 88, overweight
189, 118, fat
186, 56, thin
175, 42, thin
187, 44, thin
180, 86, fat
196, 57, thin
162, 70, fat
166, 87, fat
150, 73, fat
177, 41, thin
150, 100, fat
173, 63, normal
162, 44, thin
182, 90, fat
150, 57, fat
185, 109, fat
183, 70, normal
159, 83, fat
170, 79, fat
197, 86, normal
196, 119, fat
182, 57, thin
188, 110, fat
186, 65, normal
196, 104, fat
185, 53, thin
153, 68, fat
153, 78, fat
178, 70, normal
176, 68, normal
163, 120, fat
186, 113, fat
198, 50, thin
173, 118, fat
159, 48, normal
169, 84, fat
195, 95, fat
183, 88, fat
163, 46, thin
157, 41, thin
162, 117, fat
197, 74, normal
172, 86, fat
177, 44, thin
186, 53, thin
190, 54, thin
153, 85, fat
169, 91, fat
184, 109, fat
157, 118, fat
180, 82, fat
151, 96, fat
189, 89, fat
162, 111, fat
187, 74, normal
169, 97, fat
164, 54, normal
163, 92, fat
175, 93, fat
179, 74, overweight
176, 106, fat
168, 112, fat
177, 119, fat
200, 76, normal
200, 67, thin
180, 48, thin
180, 110, fat
190, 91, fat
167, 108, fat
196, 116, fat
196, 96, fat
163, 106, fat
174, 74, overweight
153, 77, fat
162, 87, fat
196, 83, normal
186, 51, thin
184, 45, thin
196, 85, normal
174, 65, normal
168, 83, fat
182, 55, thin
187, 69, normal
159, 90, fat
175, 64, normal
191, 93, fat
176, 82, fat
181, 107, fat
160, 80, fat
163, 102, fat
179, 107, fat
195, 103, fat
165, 80, fat
152, 68, fat
177, 53, thin
167, 78, fat
168, 56, normal
163, 101, fat
157, 86, fat
162, 88, fat
179, 45, thin
157, 60, overweight
156, 63, fat
184, 97, fat
176, 109, fat
185, 68, normal
187, 98, fat
156, 79, fat
170, 83, fat
167, 83, fat
184, 116, fat
198, 71, thin
200, 68, thin
192, 65, thin
182, 82, overweight
181, 108, fat
150, 76, fat
153, 79, fat
163, 52, normal
199, 42, thin
180, 92, fat
197, 73, normal
165, 42, thin
192, 74, normal
192, 87, overweight
197, 40, thin
171, 113, fat
165, 74, fat
176, 49, thin
156, 94, fat
179, 116, fat
198, 85, normal
156, 66, fat
182, 99, fat
151, 63, fat
155, 86, fat
191, 81, normal
178, 113, fat
174, 61, normal
152, 106, fat
195, 44, thin
166, 47, thin
175, 107, fat
150, 59, fat
153, 95, fat
177, 101, fat
162, 111, fat
191, 58, thin
156, 63, fat
192, 114, fat
191, 71, normal
189, 73, normal
153, 83, fat
165, 52, normal
166, 52, normal
184, 65, normal
200, 59, thin
173, 102, fat
179, 75, overweight
163, 57, normal
188, 96, fat
168, 72, fat
153, 118, fat
198, 40, thin
198, 75, normal
152, 66, fat
154, 56, overweight
181, 103, fat
183, 64, normal
181, 42, thin
197, 116, fat
196, 46, thin
185, 119, fat
153, 55, overweight
171, 99, fat
170, 46, thin
193, 119, fat
181, 97, fat
161, 89, fat
170, 77, fat
196, 45, thin
150, 114, fat
181, 51, thin
168, 75, fat
197, 80, normal
158, 63, fat
177, 114, fat
151, 109, fat
198, 77, normal
170, 45, thin
171, 82, fat
187, 115, fat
170, 93, fat
165, 57, normal
162, 118, fat
174, 113, fat
163, 104, fat
163, 48, thin
198, 110, fat
150, 56, overweight
165, 95, fat
156, 68, fat
174, 51, thin
184, 98, fat
167, 78, fat
190, 56, thin
183, 70, normal
200, 115, fat
187, 81, overweight
151, 95, fat
186, 80, overweight
169, 45, thin
189, 47, thin
168, 86, fat
182, 76, overweight
198, 70, thin
194, 71, normal
161, 95, fat
182, 115, fat
157, 112, fat
177, 46, thin
165, 41, thin
173, 75, fat
182, 94, fat
188, 42, thin
187, 66, normal
173, 70, overweight
173, 88, fat
172, 82, fat
180, 78, overweight
151, 86, fat
195, 73, normal
176, 62, normal
188, 52, thin
178, 112, fat
194, 102, fat
166, 60, normal
194, 118, fat
161, 120, fat
189, 79, normal
158, 50, normal
193, 70, normal
186, 118, fat
181, 107, fat
187, 65, normal
156, 96, fat
174, 61, normal
163, 54, normal
157, 96, fat
163, 84, fat
191, 120, fat
190, 94, fat
168, 98, fat
162, 103, fat
163, 46, thin
180, 44, thin
193, 90, overweight
178, 71, normal
172, 107, fat
157, 91, fat
172, 80, fat
163, 103, fat
159, 99, fat
200, 50, thin
170, 80, fat
175, 46, thin
158, 60, overweight
189, 55, thin
194, 58, thin
195, 116, fat
194, 81, normal
180, 87, fat
195, 98, fat
193, 40, thin
174, 65, normal
191, 74, normal
159, 58, overweight
161, 50, normal
197, 82, normal
173, 109, fat
178, 81, fat
155, 55, normal
175, 103, fat
199, 46, thin
157, 109, fat
174, 86, fat
180, 108, fat
154, 65, fat
187, 83, overweight
162, 117, fat
151, 42, thin
150, 49, normal
157, 67, fat
194, 76, normal
179, 68, normal
186, 67, normal
198, 58, thin
160, 51, normal
155, 49, normal
163, 59, normal
178, 119, fat
174, 93, fat
154, 77, fat
177, 100, fat
182, 67, normal
177, 63, normal
187, 64, thin
197, 96, overweight
158, 61, overweight
185, 41, thin
153, 50, normal
177, 116, fat
180, 76, overweight
176, 49, thin
196, 61, thin
186, 86, overweight
186, 100, fat
152, 52, normal
176, 90, fat
180, 116, fat
187, 77, normal
178, 77, overweight
178, 78, overweight
159, 112, fat
199, 102, fat
178, 103, fat
186, 40, thin
185, 86, fat
199, 82, normal
186, 55, thin
161, 99, fat
197, 72, normal
195, 50, thin
163, 74, fat
190, 50, thin
177, 85, fat
181, 56, thin
169, 102, fat
162, 67, fat
196, 73, normal
161, 90, fat
199, 98, overweight
176, 79, fat
190, 51, thin
189, 118, fat
177, 82, fat
182, 47, thin
154, 68, fat
186, 116, fat
172, 62, normal
190, 63, thin
192, 47, thin
197, 95, overweight
191, 95, fat
181, 69, normal
174, 97, fat
162, 41, thin
150, 92, fat
186, 41, thin
182, 93, fat
187, 96, fat
200, 63, thin
173, 62, normal
197, 78, normal
194, 42, thin
168, 108, fat
154, 94, fat
197, 117, fat
197, 62, thin
161, 60, overweight
182, 76, overweight
159, 108, fat
158, 70, fat
152, 70, fat
187, 98, fat
200, 110, fat
157, 103, fat
165, 105, fat
179, 61, normal
176, 70, normal
160, 62, overweight
168, 43, thin
197, 40, thin
169, 105, fat
197, 99, fat
192, 78, normal
153, 58, overweight
172, 79, fat
198, 43, thin
196, 72, normal
161, 51, normal
172, 45, thin
150, 51, normal
153, 99, fat
200, 119, fat
163, 43, thin
151, 58, fat
153, 97, fat
189, 120, fat
157, 102, fat
153, 58, overweight
151, 76, fat
176, 97, fat
158, 61, overweight
183, 65, normal
195, 96, fat
199, 67, thin
172, 44, thin
153, 99, fat
200, 106, fat
171, 53, thin
158, 102, fat
167, 41, thin
157, 59, overweight
171, 82, fat
171, 69, overweight
200, 120, fat
167, 65, overweight
179, 55, thin
167, 49, thin
165, 100, fat
197, 65, thin
193, 62, thin
192, 63, thin
179, 46, thin
182, 100, fat
184, 102, fat
151, 88, fat
182, 71, normal
197, 64, thin
195, 88, overweight
157, 74, fat
183, 71, normal
192, 89, overweight
152, 45, normal
188, 105, fat
159, 84, fat
195, 91, overweight
155, 88, fat
157, 42, thin
178, 41, thin
196, 52, thin
180, 52, thin
199, 81, normal
184, 109, fat
200, 60, thin
196, 79, normal
183, 57, thin
160, 76, fat
180, 120, fat
158, 117, fat
186, 60, thin
150, 80, fat
157, 95, fat
158, 92, fat
175, 95, fat
200, 79, normal
197, 78, normal
163, 79, fat
181, 54, thin
196, 100, fat
192, 68, thin
159, 109, fat
152, 57, overweight
166, 62, normal
186, 61, thin
173, 103, fat
191, 44, thin
174, 70, overweight
197, 117, fat
199, 65, thin
173, 63, normal
154, 115, fat
184, 85, fat
170, 74, fat
184, 55, thin
185, 115, fat
190, 43, thin
161, 101, fat
154, 95, fat
179, 103, fat
187, 81, overweight
195, 48, thin
187, 55, thin
185, 70, normal
166, 45, thin
179, 96, fat
170, 119, fat
193, 83, normal
155, 81, fat
167, 99, fat
198, 98, fat
163, 67, fat
152, 43, normal
200, 116, fat
166, 51, normal
159, 72, fat
186, 107, fat
151, 117, fat
182, 117, fat
200, 104, fat
169, 62, normal
168, 70, overweight
173, 68, normal
171, 115, fat
172, 91, fat
199, 120, fat
165, 85, fat
193, 71, normal
182, 53, thin
169, 119, fat
173, 116, fat
194, 94, fat
196, 55, thin
182, 107, fat
161, 41, thin
174, 67, normal
184, 56, thin
172, 53, thin
186, 50, thin
176, 88, fat
178, 120, fat
176, 99, fat
178, 41, thin
170, 43, thin
163, 95, fat
181, 75, normal
180, 87, fat
176, 69, normal
183, 116, fat
161, 53, normal
190, 96, fat
156, 89, fat
197, 77, normal
169, 104, fat
160, 64, fat
157, 42, thin
185, 85, overweight
152, 72, fat
193, 52, thin
171, 71, overweight
156, 72, fat
155, 93, fat
193, 49, thin
155, 59, overweight
164, 78, fat
151, 115, fat
198, 119, fat
184, 107, fat
156, 56, overweight
189, 64, thin
164, 70, fat
191, 83, normal
150, 61, fat
192, 60, thin
183, 88, fat
199, 87, normal
160, 56, normal
194, 118, fat
170, 83, fat
182, 113, fat
151, 82, fat
169, 58, normal
150, 58, fat
153, 82, fat
172, 41, thin
154, 117, fat
167, 47, thin
182, 40, thin
159, 83, fat
155, 98, fat
164, 115, fat
171, 77, fat
199, 77, normal
168, 43, thin
155, 55, normal
194, 67, thin
159, 57, normal
150, 101, fat
178, 74, overweight
163, 54, normal
151, 97, fat
182, 45, thin
192, 46, thin
177, 44, thin
192, 48, thin
166, 67, overweight
182, 100, fat
188, 70, normal
184, 83, overweight
194, 71, normal
180, 78, overweight
182, 63, normal
158, 72, fat
162, 103, fat
176, 98, fat
187, 88, fat
181, 101, fat
193, 85, normal
191, 71, normal
160, 48, normal
199, 57, thin
190, 43, thin
177, 109, fat
161, 62, overweight
197, 44, thin
193, 69, normal
158, 78, fat
188, 62, thin
178, 112, fat
168, 89, fat
185, 58, thin
187, 120, fat
195, 117, fat
156, 89, fat
197, 75, normal
172, 90, fat
196, 51, thin
180, 46, thin
182, 45, thin
154, 66, fat
164, 44, thin
180, 79, overweight
180, 47, thin
168, 85, fat
199, 76, normal
157, 107, fat
165, 98, fat
165, 74, fat
196, 84, normal
196, 99, fat
182, 94, fat
170, 69, overweight
186, 107, fat
200, 91, normal
173, 59, normal
161, 94, fat
175, 72, overweight
199, 72, thin
161, 104, fat
185, 52, thin
172, 63, normal
156, 72, fat
171, 109, fat
162, 82, fat
181, 112, fat
151, 48, normal
160, 41, thin
197, 79, normal
162, 53, normal
153, 99, fat
188, 86, overweight
200, 96, overweight
186, 53, thin
198, 61, thin
200, 63, thin
171, 87, fat
168, 51, thin
198, 54, thin
199, 79, normal
153, 92, fat
199, 64, thin
152, 48, normal
192, 58, thin
193, 77, normal
161, 93, fat
169, 109, fat
193, 99, fat
163, 119, fat
175, 72, overweight
162, 99, fat
168, 101, fat
191, 112, fat
184, 75, normal
157, 87, fat
197, 115, fat
157, 98, fat
169, 46, thin
189, 52, thin
157, 67, fat
153, 114, fat
184, 79, overweight
157, 120, fat
176, 109, fat
178, 72, normal
185, 43, thin
170, 97, fat
162, 72, fat
167, 61, normal
175, 96, fat
200, 116, fat
182, 104, fat
184, 90, fat
166, 107, fat
166, 113, fat
185, 89, fat
190, 43, thin
191, 75, normal
162, 120, fat
158, 61, overweight
155, 88, fat
157, 46, normal
184, 99, fat
154, 48, normal
160, 100, fat
192, 67, thin
163, 64, overweight
170, 120, fat
198, 109, fat
196, 71, thin
161, 40, thin
162, 89, fat
153, 53, normal
186, 91, fat
175, 90, fat
177, 45, thin
196, 85, normal
179, 72, normal
189, 71, normal
194, 83, normal
195, 91, overweight
162, 113, fat
187, 44, thin
200, 68, thin
181, 58, thin
196, 109, fat
182, 105, fat
187, 60, thin
168, 40, thin
173, 56, normal
170, 59, normal
179, 61, normal
153, 73, fat
178, 76, overweight
190, 79, normal
155, 47, normal
186, 56, thin
167, 71, fat
163, 76, fat
186, 90, fat
167, 65, overweight
173, 107, fat
169, 106, fat
164, 109, fat
168, 104, fat
175, 112, fat
188, 57, thin
160, 115, fat
178, 64, normal
157, 51, normal
171, 114, fat
174, 98, fat
152, 91, fat
174, 111, fat
197, 99, fat
151, 45, normal
164, 68, fat
167, 102, fat
168, 111, fat
151, 74, fat
193, 63, thin
157, 119, fat
152, 55, overweight
198, 73, normal
185, 86, fat
195, 79, normal
176, 69, normal
176, 47, thin
196, 49, thin
181, 49, thin
171, 108, fat
160, 64, fat
164, 100, fat
179, 41, thin
186, 44, thin
153, 40, thin
188, 51, thin
150, 59, fat
153, 87, fat
198, 107, fat
183, 109, fat
178, 81, fat
153, 90, fat
163, 100, fat
170, 42, thin
195, 83, normal
188, 104, fat
180, 67, normal
167, 79, fat
196, 60, thin
196, 103, fat
160, 91, fat
177, 105, fat
171, 63, normal
161, 95, fat
180, 67, normal
163, 67, fat
174, 85, fat
187, 61, thin
199, 47, thin
170, 103, fat
198, 89, normal
159, 111, fat
199, 117, fat
158, 86, fat
196, 113, fat
192, 111, fat
151, 45, normal
176, 111, fat
158, 53, normal
169, 91, fat
164, 44, thin
167, 73, fat
181, 110, fat
186, 60, thin
198, 64, thin
151, 73, fat
160, 75, fat
157, 74, fat
163, 50, normal
167, 107, fat
192, 87, overweight
157, 64, fat
155, 65, fat
190, 72, normal
175, 62, normal
197, 104, fat
183, 95, fat
167, 107, fat
163, 48, thin
181, 81, overweight
154, 53, normal
175, 69, normal
191, 93, fat
198, 108, fat
162, 105, fat
173, 110, fat
152, 48, normal
179, 114, fat
176, 96, fat
176, 60, normal
177, 101, fat
200, 81, normal
167, 64, overweight
165, 97, fat
159, 83, fat
175, 62, normal
178, 99, fat
192, 54, thin
150, 96, fat
162, 96, fat
156, 66, fat
189, 110, fat
172, 100, fat
158, 51, normal
175, 103, fat
188, 109, fat
181, 112, fat
200, 120, fat
192, 81, normal
165, 76, fat
178, 61, normal
176, 84, fat
197, 79, normal
179, 66, normal
187, 119, fat
189, 118, fat
200, 45, thin
151, 94, fat
150, 52, overweight
185, 105, fat
150, 116, fat
160, 80, fat
162, 97, fat
166, 91, fat
173, 120, fat
194, 67, thin
152, 119, fat
186, 116, fat
194, 102, fat
167, 60, normal
162, 86, fat
159, 52, normal
172, 45, thin
177, 58, normal
150, 66, fat
190, 62, thin
155, 102, fat
185, 56, thin
175, 84, fat
177, 74, overweight
175, 116, fat
167, 81, fat
154, 108, fat
165, 94, fat
186, 50, thin
160, 114, fat
161, 83, fat
187, 61, thin
162, 69, fat
184, 62, thin
200, 79, normal
152, 49, normal
198, 74, normal
195, 95, fat
156, 58, overweight
152, 68, fat
186, 57, thin
168, 115, fat
179, 80, fat
171, 107, fat
186, 74, normal
194, 114, fat
189, 113, fat
160, 51, normal
198, 54, thin
189, 100, fat
170, 88, fat
152, 68, fat
183, 63, normal
155, 89, fat
158, 45, thin
159, 58, overweight
151, 112, fat
193, 54, thin
152, 78, fat
172, 97, fat
174, 92, fat
166, 83, fat
178, 117, fat
177, 75, overweight
157, 57, overweight
198, 76, normal
186, 60, thin
181, 117, fat
167, 116, fat
191, 76, normal
166, 92, fat
151, 52, normal
179, 60, normal
181, 102, fat
175, 62, normal
157, 115, fat
181, 115, fat
173, 107, fat
157, 112, fat
151, 63, fat
200, 90, normal
156, 58, overweight
161, 110, fat
172, 109, fat
164, 111, fat
165, 105, fat
160, 110, fat
160, 113, fat
164, 112, fat
167, 76, fat
185, 114, fat
177, 86, fat
174, 42, thin
184, 86, fat
196, 91, overweight
181, 79, overweight
179, 63, normal
154, 111, fat
188, 47, thin
173, 68, normal
177, 91, fat
199, 52, thin
159, 100, fat
170, 53, thin
156, 73, fat
196, 78, normal
165, 65, overweight
164, 42, thin
192, 89, overweight
175, 57, normal
172, 93, fat
192, 75, normal
165, 61, normal
163, 120, fat
169, 62, normal
190, 91, fat
151, 40, thin
175, 56, thin
193, 83, normal
156, 112, fat
177, 72, overweight
180, 51, thin
151, 64, fat
163, 66, overweight
192, 75, normal
181, 58, thin
170, 120, fat
179, 48, thin
192, 56, thin
159, 44, thin
167, 98, fat
186, 106, fat
189, 112, fat
157, 100, fat
154, 111, fat
175, 95, fat
185, 117, fat
196, 95, overweight
196, 65, thin
174, 48, thin
180, 102, fat
152, 68, fat
161, 45, thin
160, 117, fat
182, 56, thin
160, 80, fat
177, 107, fat
185, 95, fat
181, 51, thin
176, 77, overweight
193, 97, fat
189, 113, fat
186, 100, fat
160, 83, fat
185, 103, fat
192, 85, overweight
170, 83, fat
196, 70, thin
196, 81, normal
174, 110, fat
165, 104, fat
196, 119, fat
192, 91, overweight
187, 60, thin
172, 91, fat
166, 100, fat
167, 50, thin
186, 41, thin
197, 120, fat
151, 43, normal
169, 97, fat
189, 86, overweight
150, 101, fat
182, 66, normal
178, 57, thin
154, 102, fat
182, 95, fat
171, 115, fat
182, 109, fat
181, 91, fat
200, 55, thin
193, 40, thin
163, 108, fat
171, 114, fat
173, 102, fat
189, 45, thin
158, 114, fat
166, 63, normal
167, 44, thin
185, 51, thin
164, 44, thin
153, 112, fat
190, 109, fat
182, 45, thin
182, 81, overweight
164, 71, fat
157, 93, fat
189, 108, fat
177, 109, fat
192, 101, fat
200, 69, thin
174, 98, fat
190, 52, thin
166, 117, fat
197, 108, fat
160, 71, fat
163, 60, normal
172, 117, fat
172, 74, fat
166, 93, fat
153, 63, fat
179, 67, normal
195, 80, normal
194, 116, fat
151, 89, fat
189, 116, fat
159, 106, fat
163, 92, fat
170, 40, thin
164, 71, fat
150, 48, normal
175, 64, normal
178, 92, fat
163, 64, overweight
151, 74, fat
194, 75, normal
192, 118, fat
182, 52, thin
187, 100, fat
190, 62, thin
156, 104, fat
152, 106, fat
185, 90, fat
168, 101, fat
189, 114, fat
162, 64, overweight
164, 55, normal
177, 41, thin
163, 117, fat
162, 89, fat
174, 120, fat
159, 74, fat
187, 66, normal
172, 47, thin
199, 50, thin
198, 83, normal
153, 99, fat
161, 88, fat
162, 111, fat
165, 70, fat
172, 88, fat
193, 120, fat
186, 82, overweight
156, 119, fat
162, 43, thin
151, 118, fat
186, 118, fat
180, 118, fat
176, 57, thin
183, 113, fat
191, 83, normal
165, 60, normal
151, 108, fat
159, 107, fat
152, 70, fat
185, 97, fat
157, 86, fat
176, 47, thin
164, 63, overweight
196, 74, normal
197, 105, fat
153, 56, overweight
181, 57, thin
198, 111, fat
198, 95, overweight
162, 103, fat
161, 104, fat
172, 117, fat
160, 44, thin
192, 54, thin
185, 93, fat
160, 70, fat
154, 114, fat
151, 82, fat
173, 76, fat
195, 99, fat
184, 63, normal
155, 40, thin
155, 61, fat
199, 68, thin
159, 109, fat
152, 41, thin
152, 64, fat
189, 81, normal
192, 75, normal
189, 68, normal
156, 79, fat
196, 70, thin
188, 57, thin
179, 104, fat
174, 61, normal
184, 75, normal
198, 120, fat
169, 110, fat
179, 73, normal
150, 41, thin
179, 120, fat
157, 80, fat
198, 47, thin
184, 76, normal
181, 53, thin
173, 67, normal
154, 57, overweight
165, 76, fat
185, 109, fat
184, 111, fat
166, 78, fat
192, 74, normal
164, 55, normal
189, 113, fat
195, 58, thin
193, 109, fat
183, 94, fat
182, 100, fat
178, 81, fat
197, 94, overweight
196, 47, thin
188, 67, normal
162, 43, thin
165, 61, normal
200, 92, overweight
179, 78, overweight
193, 117, fat
157, 86, fat
178, 46, thin
167, 69, overweight
173, 50, thin
195, 58, thin
156, 45, thin
187, 62, thin
195, 110, fat
195, 75, normal
178, 52, thin
186, 41, thin
174, 81, fat
160, 115, fat
155, 59, overweight
155, 64, fat
189, 87, overweight
181, 51, thin
161, 74, fat
181, 79, overweight
179, 76, overweight
190, 70, normal
190, 65, thin
173, 53, thin
183, 55, thin
192, 61, thin
185, 92, fat
178, 75, overweight
199, 46, thin
150, 96, fat
177, 61, normal
182, 82, overweight
186, 84, overweight
181, 54, thin
189, 63, thin
198, 58, thin
198, 56, thin
178, 41, thin
193, 86, overweight
154, 95, fat
172, 78, fat
183, 69, normal
178, 95, fat
153, 108, fat
150, 67, fat
185, 118, fat
182, 116, fat
171, 44, thin
164, 103, fat
173, 94, fat
195, 110, fat
158, 77, fat
195, 116, fat
192, 119, fat
170, 78, fat
161, 53, normal
199, 98, overweight
186, 117, fat
181, 87, fat
168, 96, fat
161, 76, fat
163, 58, normal
171, 72, overweight
196, 52, thin
177, 112, fat
173, 56, normal
154, 107, fat
153, 60, fat
190, 111, fat
194, 84, normal
161, 93, fat
174, 104, fat
194, 82, normal
155, 62, fat
165, 41, thin
152, 52, normal
189, 47, thin
164, 69, fat
168, 72, fat
165, 117, fat
199, 117, fat
169, 48, thin
174, 104, fat
167, 108, fat
170, 73, fat
188, 57, thin
181, 82, fat
179, 86, fat
196, 79, normal
170, 102, fat
157, 56, normal
154, 59, overweight
186, 40, thin
195, 75, normal
160, 97, fat
196, 77, normal
189, 76, normal
185, 64, normal
198, 102, fat
190, 78, normal
171, 96, fat
161, 116, fat
196, 48, thin
150, 66, fat
156, 44, thin
172, 66, normal
158, 77, fat
159, 69, fat
168, 116, fat
